OrderID,OrderDate,Region,Store,ProductCategory,UnitPrice,Quantity,DiscountPercent,GrossSales,NetSales,Cost,Profit,PaymentMethod,CustomerSegment,CustomerAge,CustomerGender,SatisfactionScore,DeliveryDays
ORD102674,2024-11-10,West,Store_14,Home & Living,261.04,1,0.0,417.66,417.66,306.31,111.35,Bank Transfer,Returning,29.0,,4.8,5.0
ORD100253,2023-08-29,South,Store_06,Groceries,3.6,1,0.0,3.6,3.6,2.24,1.36,Credit Card,Returning,42.0,Male,4.1,4.0
ORD103221,2023-07-04,South,Store_06,Groceries,36.86,1,10.0,44.23,39.81,29.7,10.11,Bank Transfer,Returning,22.0,Female,3.7,4.0
ORD100320,2023-08-23,North,Store_20,Clothing,93.2,1,0.0,93.2,93.2,55.92,37.28,Credit Card,Returning,31.0,Male,3.7,5.0
ORD102048,2024-07-02,South,Store_13,Groceries,19.95,3,10.0,71.82,64.64,40.68,23.96,Cash,New,44.0,Female,3.7,6.0
ORD104555,2023-06-07,South,Store_15,Sports,146.06,2,0.0,350.54,350.54,203.36,147.18,Mobile Wallet,New,40.0,Male,4.0,4.0
ORD100946,2024-12-11,West,Store_19,Home & Living,179.36,2,10.0,573.95,516.55,368.44,148.11,Debit Card,Returning,34.0,,4.1,3.0
ORD103637,2023-12-31,West,Store_11,Sports,132.95,1,0.0,212.72,212.72,113.63,99.09,Bank Transfer,VIP,24.0,Female,2.9,4.0
ORD102455,2023-12-14,West,Store_01,Sports,29.44,4,0.0,188.42,188.42,104.77,83.65,Debit Card,New,35.0,Female,4.8,4.0
ORD101084,2023-05-27,East,Store_02,Electronics,1141.8,1,0.0,1141.8,1141.8,541.53,600.27,Debit Card,Returning,35.0,Female,5.0,0.0
ORD104469,2024-06-30,Central,Store_10,Sports,181.63,1,0.0,217.96,217.96,156.46,61.5,Cash,Returning,28.0,Male,3.5,
ORD105388,2023-12-29,North,Store_09,Home & Living,434.48,1,0.0,695.17,695.17,489.39,205.78,Credit Card,Returning,19.0,Male,4.0,4.0
ORD101191,2023-07-22,East,Store_12,Home & Living,347.63,1,25.0,417.16,312.87,191.98,120.89,Bank Transfer,New,62.0,Female,4.6,3.0
ORD100620,2023-11-13,East,Store_19,Home & Living,389.04,1,0.0,622.46,622.46,312.05,310.41,Credit Card,New,19.0,Female,4.5,3.0
ORD102098,2024-07-02,West,Store_05,Beauty,112.44,1,0.0,134.93,134.93,89.19,45.74,Cash,Returning,40.0,Male,3.7,2.0
ORD100750,2024-12-02,North,Store_01,Groceries,11.76,4,0.0,75.26,75.26,48.52,26.74,Cash,VIP,26.0,Male,3.5,0.0
ORD102993,2024-09-17,South,Store_13,Electronics,1095.84,1,0.0,1095.84,1095.84,740.38,355.46,Bank Transfer,Returning,33.0,Female,4.9,2.0
ORD104147,2024-09-16,West,Store_11,Beauty,39.54,1,0.0,39.54,39.54,28.58,10.96,Debit Card,Returning,51.0,Male,4.4,4.0
ORD102803,2023-02-16,South,Store_15,Beauty,10.79,1,5.0,10.79,10.25,4.85,5.4,Credit Card,VIP,44.0,Male,4.5,4.0
ORD101797,2023-05-16,East,Store_18,Electronics,1004.53,3,0.0,3013.59,3013.59,2131.12,882.47,Cash,New,44.0,Female,3.0,4.0
ORD101864,2024-09-01,East,Store_07,Electronics,410.49,2,25.0,820.98,615.73,325.83,289.9,Cash,New,47.0,Male,5.0,4.0
ORD103559,2023-12-08,West,Store_20,Electronics,210.37,1,5.0,336.59,319.76,233.14,86.62,Debit Card,Returning,37.0,Male,5.0,3.0
ORD101958,2024-04-27,Central,Store_02,Home & Living,143.35,1,0.0,143.35,143.35,107.22,36.13,Bank Transfer,VIP,25.0,,4.6,
ORD102295,2024-08-08,North,Store_09,Clothing,24.24,1,5.0,24.24,23.03,15.45,7.58,Debit Card,Returning,,Female,3.7,6.0
ORD105807,2024-12-28,East,Store_17,Beauty,134.11,1,0.0,214.58,214.58,144.21,70.37,Debit Card,New,50.0,,4.1,6.0
ORD101777,2023-04-29,West,Store_15,Home & Living,86.68,2,0.0,173.36,173.36,107.07,66.29,Bank Transfer,New,42.0,Female,3.5,2.0
ORD103870,2023-02-03,North,Store_17,Clothing,82.24,1,10.0,82.24,74.02,34.8,39.22,Mobile Wallet,Returning,27.0,Female,,0.0
ORD100577,2024-01-18,East,Store_16,Home & Living,422.62,1,0.0,422.62,422.62,225.81,196.81,Bank Transfer,VIP,34.0,Female,5.0,5.0
ORD101667,2024-05-09,South,Store_11,Clothing,95.53,1,10.0,95.53,85.98,41.83,44.15,Debit Card,VIP,37.0,Male,3.9,3.0
ORD101395,2024-03-07,Central,Store_17,Home & Living,378.81,3,0.0,1136.43,1136.43,530.51,605.92,Cash,VIP,37.0,Male,4.0,7.0
ORD103580,2024-10-05,East,Store_19,Electronics,218.67,1,0.0,218.67,218.67,120.74,97.93,Debit Card,New,36.0,Female,3.4,5.0
ORD102183,2024-04-15,East,Store_09,Groceries,56.41,2,0.0,112.82,112.82,70.91,41.91,Cash,Returning,16.0,Female,3.7,6.0
ORD102754,2024-12-24,South,Store_03,Beauty,121.64,5,0.0,973.12,973.12,474.94,498.18,Bank Transfer,Returning,40.0,Male,3.9,4.0
ORD101805,2023-02-02,West,Store_17,Clothing,50.04,1,0.0,50.04,50.04,36.13,13.91,Credit Card,Returning,16.0,Male,3.3,4.0
ORD102854,2024-06-12,South,Store_19,Home & Living,223.3,3,,803.88,803.88,463.5,340.38,Bank Transfer,New,48.0,Male,5.0,4.0
ORD105242,2024-10-25,North,Store_03,Groceries,19.89,1,5.0,19.89,18.9,13.74,5.16,Debit Card,Returning,32.0,Male,3.9,4.0
ORD100270,2023-08-04,West,Store_10,Groceries,53.33,1,0.0,53.33,53.33,35.27,18.06,Credit Card,New,43.0,Male,5.0,1.0
ORD100170,2023-03-19,South,Store_09,Beauty,44.83,1,0.0,44.83,44.83,28.28,16.55,Credit Card,VIP,47.0,Female,3.1,4.0
ORD102041,2024-10-13,South,Store_06,Sports,171.64,1,15.0,171.64,145.89,94.54,51.35,Credit Card,VIP,32.0,Female,4.7,6.0
ORD100344,2024-10-23,West,Store_04,Sports,131.05,2,0.0,262.1,262.1,159.98,102.12,Mobile Wallet,Returning,34.0,Male,4.0,5.0
ORD101233,2024-07-01,West,Store_08,Groceries,30.55,1,20.0,36.66,29.33,14.82,14.51,Mobile Wallet,VIP,41.0,Female,3.9,4.0
ORD101815,2023-03-22,Central,Store_13,Electronics,709.23,1,0.0,709.23,709.23,529.42,179.81,Cash,Returning,32.0,Female,4.4,6.0
ORD105879,2023-01-09,Central,Store_10,Beauty,117.01,1,5.0,117.01,111.16,65.95,45.21,Debit Card,Returning,17.0,Other,4.8,3.0
ORD105695,2023-02-16,Central,Store_06,Electronics,222.37,1,0.0,222.37,222.37,122.68,99.69,Credit Card,Returning,27.0,Male,3.4,3.0
ORD103654,2024-05-03,South,Store_18,Groceries,3.49,1,15.0,3.49,2.97,1.69,1.28,Cash,New,24.0,Male,3.3,3.0
ORD105477,2024-05-30,Central,Store_08,Home & Living,46.5,1,0.0,46.5,46.5,32.88,13.62,Cash,New,42.0,Male,3.7,4.0
ORD102722,2023-03-24,West,Store_20,Beauty,29.72,1,0.0,29.72,29.72,22.22,7.5,Credit Card,New,53.0,Female,3.8,5.0
ORD105211,2023-04-16,Central,Store_18,Groceries,9.63,1,0.0,9.63,9.63,4.7,4.93,Credit Card,Returning,24.0,Female,3.4,4.0
ORD104338,2024-06-24,West,Store_04,Home & Living,148.37,3,20.0,534.13,427.3,220.69,206.61,Bank Transfer,Returning,37.0,Male,3.5,3.0
ORD104575,2024-07-11,Central,Store_20,Home & Living,310.67,1,0.0,372.8,372.8,253.17,119.63,Credit Card,New,43.0,Other,3.6,2.0
ORD101496,2024-02-07,West,Store_03,Groceries,8.65,2,0.0,17.3,17.3,9.92,7.38,Debit Card,Returning,33.0,Male,3.4,6.0
ORD104067,2023-11-04,North,Store_11,Clothing,106.75,1,0.0,170.8,170.8,88.15,82.65,Bank Transfer,VIP,75.0,Female,4.2,2.0
ORD101275,2024-06-04,East,Store_06,Home & Living,196.22,1,0.0,235.46,235.46,149.97,85.49,Debit Card,Returning,42.0,Female,4.2,4.0
ORD101309,2024-09-14,East,Store_19,Beauty,109.28,1,5.0,109.28,103.82,71.63,32.19,Credit Card,Returning,41.0,Female,4.1,7.0
ORD101786,2023-05-25,Central,Store_04,Groceries,19.28,2,5.0,38.56,36.63,17.95,18.68,Debit Card,New,25.0,Male,2.7,4.0
ORD104039,2023-09-30,South,Store_18,Clothing,78.12,2,0.0,156.24,156.24,96.38,59.86,Mobile Wallet,New,31.0,Female,3.1,4.0
ORD104185,2024-02-22,Central,Store_14,Sports,176.03,1,0.0,176.03,176.03,99.77,76.26,Credit Card,Returning,29.0,Female,4.6,4.0
ORD102949,2024-01-15,North,Store_13,Clothing,56.5,2,0.0,113.0,113.0,54.91,58.09,Debit Card,Returning,51.0,Female,3.5,7.0
ORD105860,2024-01-11,East,Store_02,Clothing,135.15,1,20.0,135.15,108.12,54.38,53.74,Mobile Wallet,New,43.0,Female,5.0,6.0
ORD101890,2023-05-16,East,Store_15,Home & Living,488.58,2,0.0,977.16,977.16,514.65,462.51,Cash,New,32.0,Female,3.4,4.0
ORD100677,2023-03-03,East,Store_07,Groceries,56.52,1,0.0,56.52,56.52,31.43,25.09,Mobile Wallet,Returning,43.0,Male,4.7,2.0
ORD104523,2024-12-21,South,Store_15,Groceries,20.26,1,5.0,32.42,30.8,20.66,10.14,Mobile Wallet,Returning,27.0,Male,3.5,2.0
ORD102170,2023-01-16,North,Store_04,Sports,108.7,2,5.0,217.4,206.53,98.88,107.65,Bank Transfer,VIP,50.0,Male,4.6,3.0
ORD103566,2023-11-05,East,Store_01,Beauty,118.89,2,20.0,380.45,304.36,192.24,112.12,Mobile Wallet,New,28.0,Female,3.5,3.0
ORD102301,2023-04-16,North,Store_19,Sports,66.23,2,15.0,132.46,112.59,71.83,40.76,Debit Card,Returning,55.0,Female,4.4,2.0
ORD103553,2024-06-04,West,Store_17,Groceries,33.11,2,0.0,79.46,79.46,40.76,38.7,Cash,Returning,34.0,Female,5.0,4.0
ORD104369,2024-01-20,East,Store_08,Home & Living,436.62,1,5.0,436.62,414.79,211.18,203.61,Debit Card,VIP,33.0,Female,4.0,3.0
ORD102733,2023-06-06,South,Store_07,Electronics,148.89,4,0.0,714.67,714.67,493.62,221.05,Bank Transfer,VIP,26.0,Female,3.3,6.0
ORD103636,2024-01-30,Central,Store_08,Groceries,11.16,1,0.0,11.16,11.16,6.17,4.99,Bank Transfer,Returning,30.0,Male,5.0,5.0
ORD103557,2023-09-10,West,Store_11,Electronics,1145.91,2,0.0,2291.82,2291.82,1442.29,849.53,Credit Card,Returning,42.0,Female,1.5,2.0
ORD100295,2024-01-16,Central,Store_08,Home & Living,273.25,1,5.0,273.25,259.59,150.55,109.04,Bank Transfer,Returning,,Female,4.1,1.0
ORD101070,2024-05-07,North,Store_18,Clothing,173.93,2,5.0,347.86,330.47,186.44,144.03,Bank Transfer,New,26.0,Male,3.9,6.0
ORD100053,2023-12-07,Central,Store_16,Electronics,988.21,1,0.0,1581.14,1581.14,1070.06,511.08,Debit Card,New,21.0,Male,3.8,6.0
ORD105618,2024-10-21,South,Store_13,Sports,275.93,2,0.0,551.86,551.86,313.17,238.69,Bank Transfer,New,16.0,Male,3.7,3.0
ORD103400,2024-08-17,South,Store_14,Electronics,397.65,1,0.0,397.65,397.65,246.81,150.84,Bank Transfer,Returning,36.0,Male,3.1,7.0
ORD103560,2023-02-19,Central,Store_10,Home & Living,332.76,1,20.0,332.76,266.21,161.54,104.67,Debit Card,VIP,61.0,Female,3.7,5.0
ORD105421,2024-12-10,East,Store_08,Groceries,44.33,1,20.0,70.93,56.74,37.66,19.08,Credit Card,Returning,44.0,Female,3.1,4.0
ORD104200,2024-05-10,South,Store_01,Electronics,1144.87,1,5.0,1144.87,1087.63,627.63,460.0,Debit Card,Returning,31.0,Female,3.0,6.0
ORD103938,2024-06-11,South,Store_01,Electronics,248.49,2,0.0,596.38,596.38,279.01,317.37,Bank Transfer,Returning,35.0,Female,3.7,4.0
ORD103342,2023-03-14,North,Store_02,Sports,14.94,1,0.0,14.94,14.94,8.4,6.54,Bank Transfer,New,51.0,Other,3.3,2.0
ORD102006,2023-11-13,East,Store_08,Electronics,331.22,1,0.0,529.95,529.95,397.13,132.82,Credit Card,Returning,39.0,Male,2.4,5.0
ORD100301,2024-08-26,Central,Store_13,Groceries,38.44,1,0.0,38.44,38.44,17.59,20.85,Mobile Wallet,Returning,35.0,Female,3.4,3.0
ORD100365,2024-01-14,Central,Store_11,Groceries,7.6,1,0.0,7.6,7.6,4.06,3.54,Credit Card,Returning,16.0,Female,3.0,4.0
ORD103710,2023-09-20,South,Store_04,Home & Living,193.47,3,0.0,580.41,580.41,269.42,310.99,Credit Card,New,28.0,Male,3.3,1.0
ORD100102,2024-08-10,West,Store_20,Electronics,892.17,2,0.0,1784.34,1784.34,894.96,889.38,Bank Transfer,Returning,36.0,Female,5.0,4.0
ORD105397,2023-10-15,South,Store_10,Electronics,807.82,2,0.0,1615.64,1615.64,951.12,664.52,Credit Card,Returning,38.0,Female,4.5,4.0
ORD102792,2024-06-11,East,Store_17,Groceries,15.66,3,20.0,56.38,45.1,20.49,24.61,Cash,Returning,,Other,3.7,0.0
ORD105325,2023-10-15,East,Store_19,Electronics,847.39,4,10.0,3389.56,3050.6,1720.91,1329.69,Credit Card,New,48.0,Female,4.7,2.0
ORD102795,2024-10-30,East,Store_02,Home & Living,326.77,1,0.0,326.77,326.77,163.29,163.48,Cash,Returning,16.0,Female,3.9,2.0
ORD103223,2024-07-20,North,Store_05,Sports,134.56,4,5.0,645.89,613.6,385.73,227.87,Credit Card,Returning,44.0,Male,5.0,2.0
ORD102731,2024-01-17,East,Store_08,Home & Living,149.6,1,0.0,149.6,149.6,108.81,40.79,Cash,VIP,28.0,Female,3.0,5.0
ORD103787,2023-01-16,West,Store_17,Groceries,10.46,1,0.0,10.46,10.46,6.02,4.44,Credit Card,Returning,40.0,Female,5.0,4.0
ORD104223,2024-01-25,South,Store_13,Clothing,40.74,1,10.0,40.74,36.67,21.52,15.15,Debit Card,Returning,24.0,Female,5.0,4.0
ORD103730,2024-06-10,South,Store_19,Groceries,33.56,1,0.0,40.27,40.27,24.84,15.43,Cash,New,42.0,Male,3.4,0.0
ORD103005,2023-09-28,West,Store_19,Electronics,734.17,1,0.0,734.17,734.17,440.56,293.61,Credit Card,Returning,31.0,Female,4.5,1.0
ORD104161,2023-10-14,West,Store_06,Home & Living,82.72,1,0.0,82.72,82.72,37.87,44.85,Bank Transfer,Returning,,Other,3.2,2.0
ORD101487,2023-01-01,West,Store_14,Groceries,19.07,1,20.0,19.07,15.26,8.77,6.49,Credit Card,Returning,57.0,Female,4.0,8.0
ORD104186,2023-07-14,West,Store_02,Clothing,126.53,3,5.0,455.51,432.73,229.89,202.84,Debit Card,Returning,41.0,Male,3.1,1.0
ORD104949,2023-09-26,Central,Store_09,Clothing,139.17,1,0.0,139.17,139.17,86.14,53.03,Mobile Wallet,Returning,53.0,Female,4.1,6.0
ORD100374,2024-10-08,East,Store_07,Groceries,12.0,1,0.0,12.0,12.0,6.81,5.19,Bank Transfer,New,44.0,Male,4.6,6.0
ORD101213,2024-09-24,North,Store_12,Beauty,34.28,2,0.0,68.56,68.56,38.78,29.78,Credit Card,Returning,40.0,Male,5.0,7.0
ORD100544,2024-08-29,South,Store_04,Electronics,134.62,2,,269.24,269.24,139.29,129.95,Cash,Returning,55.0,Male,3.4,6.0
ORD101351,2023-10-14,West,Store_17,Clothing,79.82,4,0.0,319.28,319.28,231.11,88.17,Mobile Wallet,Returning,37.0,Male,2.9,8.0
ORD100291,2023-07-14,South,Store_09,Electronics,302.52,1,25.0,363.02,272.27,147.25,125.02,Bank Transfer,Returning,34.0,Male,4.0,2.0
ORD104423,2023-11-29,West,Store_02,Sports,212.7,1,0.0,340.32,340.32,232.72,107.6,Credit Card,Returning,18.0,Female,3.0,2.0
ORD100389,2023-04-22,West,Store_16,Home & Living,225.89,2,0.0,451.78,451.78,235.26,216.52,Mobile Wallet,Returning,32.0,Male,4.4,5.0
ORD102869,2023-05-31,North,Store_05,Groceries,52.51,1,5.0,52.51,49.88,34.56,15.32,Bank Transfer,Returning,39.0,Female,3.0,3.0
ORD105279,2023-05-25,Central,Store_09,Electronics,472.04,1,0.0,472.04,472.04,260.11,211.93,Cash,Returning,16.0,Male,3.0,3.0
ORD103679,2024-06-19,North,Store_18,Clothing,25.85,1,0.0,31.02,31.02,15.31,15.71,Mobile Wallet,Returning,37.0,Female,2.9,0.0
ORD101870,2023-02-01,North,Store_17,Electronics,1057.42,1,0.0,1057.42,1057.42,747.34,310.08,Mobile Wallet,VIP,50.0,Female,3.0,
ORD104527,2023-03-09,Central,Store_01,Groceries,15.47,2,0.0,30.94,30.94,17.3,13.64,Debit Card,Returning,36.0,Female,3.8,5.0
ORD100247,2023-10-31,East,Store_13,Clothing,167.2,1,5.0,167.2,158.84,88.93,69.91,Credit Card,Returning,45.0,Other,4.0,6.0
ORD103984,2024-09-18,South,Store_10,Electronics,57.67,1,15.0,57.67,49.02,31.1,17.92,Mobile Wallet,VIP,43.0,Female,5.0,5.0
ORD103231,2023-06-05,West,Store_11,Clothing,137.02,2,0.0,328.85,328.85,163.2,165.65,Credit Card,VIP,26.0,Female,3.0,1.0
ORD102164,2024-11-27,West,Store_18,Clothing,62.27,1,15.0,99.63,84.69,46.39,38.3,Debit Card,Returning,50.0,Female,5.0,1.0
ORD101645,2023-08-04,North,Store_15,Electronics,232.57,5,0.0,1162.85,1162.85,683.97,478.88,Cash,New,51.0,Male,5.0,1.0
ORD101296,2023-07-11,Central,Store_06,Clothing,119.62,1,0.0,143.54,143.54,93.25,50.29,Cash,Returning,24.0,Other,4.0,4.0
ORD105619,2023-05-01,North,Store_08,Electronics,732.17,1,0.0,732.17,732.17,430.94,301.23,Mobile Wallet,Returning,23.0,Female,,5.0
ORD103064,2024-05-31,South,Store_19,Clothing,185.22,1,0.0,185.22,185.22,93.92,91.3,Bank Transfer,New,43.0,Female,4.1,2.0
ORD105461,2023-01-02,North,Store_15,Electronics,723.13,1,0.0,723.13,723.13,455.92,267.21,Mobile Wallet,New,38.0,Male,3.2,5.0
ORD100410,2023-05-08,North,Store_08,Groceries,42.08,2,0.0,84.16,84.16,58.43,25.73,Mobile Wallet,New,36.0,Female,3.0,9.0
ORD102005,2023-04-05,South,Store_02,Home & Living,355.17,2,0.0,710.34,710.34,322.79,387.55,Credit Card,New,30.0,Male,2.6,1.0
ORD105197,2024-11-19,Central,Store_08,Clothing,88.83,1,5.0,142.13,135.02,100.34,34.68,Bank Transfer,Returning,16.0,Male,5.0,2.0
ORD101894,2023-04-08,South,Store_04,Electronics,753.27,2,10.0,1506.54,1355.89,789.88,566.01,Debit Card,Returning,32.0,Male,5.0,5.0
ORD101184,2023-11-03,Central,Store_13,Groceries,24.81,1,,39.7,39.7,28.33,11.37,Bank Transfer,Returning,42.0,Male,2.7,5.0
ORD104929,2023-06-11,Central,Store_04,Sports,183.38,3,0.0,660.17,660.17,422.42,237.75,Bank Transfer,New,39.0,Female,5.0,10.0
ORD103004,2024-05-29,East,Store_06,Electronics,1115.19,2,0.0,2230.38,2230.38,1501.43,728.95,Mobile Wallet,New,16.0,Male,4.7,5.0
ORD101898,2024-06-29,Central,Store_03,Home & Living,77.65,1,5.0,93.18,88.52,42.56,45.96,Debit Card,Returning,37.0,Female,3.2,2.0
ORD100832,2023-11-27,North,Store_01,Clothing,86.24,1,0.0,137.98,137.98,101.06,36.92,Mobile Wallet,VIP,56.0,Male,3.0,5.0
ORD102227,2024-11-12,West,Store_10,Home & Living,219.7,1,0.0,351.52,351.52,239.17,112.35,Credit Card,New,44.0,Female,4.3,3.0
ORD101803,2023-07-09,West,Store_18,Clothing,73.58,1,10.0,88.3,79.47,44.07,35.4,Mobile Wallet,VIP,43.0,Female,3.6,3.0
ORD100690,2024-12-28,Central,Store_02,Electronics,425.14,1,5.0,680.22,646.21,390.94,255.27,Credit Card,Returning,56.0,Male,3.4,2.0
ORD104954,2023-10-02,South,Store_04,Groceries,3.15,1,0.0,3.15,3.15,1.56,1.59,Bank Transfer,VIP,47.0,Male,4.1,2.0
ORD102518,2023-04-15,East,Store_11,Groceries,46.23,1,5.0,46.23,43.92,31.44,12.48,Debit Card,Returning,44.0,Male,3.4,2.0
ORD102752,2024-03-01,Central,,Groceries,18.37,1,10.0,18.37,16.53,10.06,6.47,Cash,Returning,16.0,Male,4.1,5.0
ORD104375,2024-03-02,North,Store_15,Beauty,11.01,1,5.0,11.01,10.46,7.28,3.18,Cash,Returning,47.0,Female,3.5,6.0
ORD101512,2024-06-27,South,Store_07,Groceries,21.22,4,10.0,101.86,91.67,49.97,41.7,Cash,VIP,36.0,Female,3.3,6.0
ORD105292,2023-09-05,East,Store_06,Sports,37.24,1,5.0,37.24,35.38,23.24,12.14,Bank Transfer,Returning,31.0,Female,3.3,5.0
ORD105080,2023-08-19,East,Store_02,Sports,227.34,1,0.0,227.34,227.34,107.14,120.2,Cash,New,30.0,Male,4.9,5.0
ORD104036,2024-05-15,North,Store_08,Sports,59.36,1,10.0,59.36,53.42,39.98,13.44,Credit Card,Returning,26.0,Female,3.9,5.0
ORD101075,2023-04-30,North,Store_08,Groceries,10.93,2,0.0,21.86,21.86,10.26,11.6,Cash,Returning,54.0,Female,3.2,2.0
ORD105849,2023-02-13,South,Store_20,Electronics,568.55,1,0.0,568.55,568.55,376.88,191.67,Debit Card,Returning,41.0,Male,2.5,2.0
ORD103490,2023-03-20,East,Store_17,Sports,144.22,2,15.0,288.44,245.17,174.82,70.35,Mobile Wallet,Returning,31.0,Female,4.7,4.0
ORD104048,2023-09-03,South,Store_13,Home & Living,236.87,1,5.0,236.87,225.03,153.74,71.29,Bank Transfer,VIP,45.0,Female,4.3,5.0
ORD102357,2023-06-10,West,Store_09,ELECTRONICS,698.84,1,0.0,838.61,838.61,583.02,255.59,Credit Card,VIP,,Male,3.1,4.0
ORD102439,2023-02-18,West,Store_11,Clothing,153.86,1,0.0,153.86,153.86,102.97,50.89,Debit Card,Returning,36.0,Female,4.1,6.0
ORD102111,2024-05-07,West,Store_07,Beauty,79.07,1,0.0,79.07,79.07,54.43,24.64,Credit Card,Returning,22.0,Male,3.3,2.0
ORD100769,2023-10-02,South,Store_20,Clothing,134.53,2,25.0,269.06,201.79,93.24,108.55,Bank Transfer,Returning,23.0,Female,3.9,4.0
ORD104632,2023-07-20,South,Store_13,Electronics,211.04,1,15.0,253.25,215.26,143.75,71.51,Mobile Wallet,New,36.0,Female,5.0,2.0
ORD104554,2024-06-01,South,Store_01,Sports,149.84,2,5.0,359.62,341.64,181.02,160.62,Debit Card,Returning,54.0,Female,3.6,2.0
ORD102867,2023-04-25,South,Store_19,Electronics,309.81,1,0.0,309.81,309.81,151.21,158.6,Bank Transfer,Returning,32.0,Female,3.4,3.0
ORD105674,2023-12-27,West,Store_05,Sports,229.1,1,0.0,366.56,366.56,181.51,185.05,Debit Card,VIP,41.0,Other,2.6,4.0
ORD102966,2023-06-25,West,Store_08,Beauty,43.49,4,0.0,208.75,208.75,147.32,61.43,Bank Transfer,VIP,56.0,Female,3.6,2.0
ORD102602,2024-07-23,West,Store_07,Home & Living,127.88,1,0.0,153.46,153.46,98.99,54.47,Debit Card,Returning,36.0,Male,3.4,9.0
ORD101946,2023-04-25,South,Store_18,Clothing,180.53,2,0.0,361.06,361.06,229.3,131.76,Debit Card,VIP,,Male,3.9,0.0
ORD100554,2024-12-19,Central,Store_14,Groceries,5.76,1,25.0,9.22,6.91,3.69,3.22,Mobile Wallet,Returning,30.0,Female,4.0,4.0
ORD105839,2024-06-01,South,Store_06,Groceries,48.5,1,0.0,58.2,58.2,36.55,21.65,Debit Card,VIP,40.0,Female,3.8,3.0
ORD100752,2023-03-04,North,Store_03,Clothing,105.05,1,0.0,105.05,105.05,59.63,45.42,Bank Transfer,Returning,74.0,Male,4.2,3.0
ORD103115,2023-12-30,East,Store_11,Sports,220.56,1,0.0,352.9,352.9,166.19,186.71,Mobile Wallet,Returning,63.0,Female,4.6,2.0
ORD101361,2023-02-19,West,Store_17,Electronics,691.21,1,0.0,691.21,691.21,507.61,183.6,Credit Card,Returning,20.0,Female,3.3,5.0
ORD103693,2023-08-27,Central,Store_04,Home & Living,330.14,1,5.0,330.14,313.63,143.25,170.38,Cash,Returning,37.0,Other,3.4,5.0
ORD102682,2023-10-12,North,Store_05,Electronics,524.1,1,10.0,524.1,471.69,347.01,124.68,Cash,New,19.0,Male,2.9,2.0
ORD101041,2024-09-17,North,Store_04,Groceries,45.61,1,0.0,45.61,45.61,34.09,11.52,Debit Card,Returning,28.0,Male,3.0,6.0
ORD103284,2023-10-30,North,Store_17,Electronics,245.3,2,10.0,490.6,441.54,263.78,177.76,Credit Card,VIP,30.0,Female,2.8,4.0
ORD104841,2023-04-01,North,Store_06,Electronics,640.0,1,0.0,640.0,640.0,343.07,296.93,Cash,New,19.0,Female,5.0,1.0
ORD105690,2023-09-28,North,Store_17,Home & Living,41.36,1,,41.36,41.36,27.16,14.2,Credit Card,New,67.0,Male,3.2,5.0
ORD100363,2024-10-14,South,Store_15,Groceries,44.82,2,15.0,89.64,76.19,43.2,32.99,Cash,Returning,26.0,Male,4.6,3.0
ORD104643,2023-02-18,East,Store_14,Groceries,12.9,2,5.0,25.8,24.51,15.3,9.21,Credit Card,VIP,42.0,Female,2.4,5.0
ORD102764,2023-05-30,East,Store_13,Sports,176.72,1,10.0,176.72,159.05,107.34,51.71,Bank Transfer,Returning,75.0,Male,3.9,6.0
ORD101135,2023-02-12,North,Store_18,Groceries,39.33,1,0.0,39.33,39.33,23.5,15.83,Cash,New,24.0,Female,4.2,7.0
ORD103212,2023-09-07,West,Store_08,Electronics,566.28,1,10.0,566.28,509.65,237.82,271.83,Mobile Wallet,Returning,40.0,Male,5.0,5.0
ORD104671,2024-05-18,Central,,Groceries,35.57,1,0.0,35.57,35.57,18.09,17.48,Mobile Wallet,Returning,22.0,Male,4.2,2.0
ORD103411,2024-12-21,Central,Store_12,Groceries,37.4,1,5.0,59.84,56.85,39.21,17.64,Cash,Returning,37.0,Male,4.0,3.0
ORD102427,2023-10-09,North,Store_05,Home & Living,368.57,2,,737.14,737.14,451.24,285.9,Bank Transfer,Returning,53.0,Male,4.4,7.0
ORD101679,2024-01-11,South,Store_07,Electronics,100.15,1,0.0,100.15,100.15,47.25,52.9,Credit Card,Returning,21.0,Male,3.5,4.0
ORD100550,2024-08-09,South,Store_13,Beauty,28.64,2,15.0,57.28,48.69,33.88,14.81,Debit Card,Returning,47.0,Male,3.3,2.0
ORD103589,2024-10-26,East,Store_06,Groceries,48.45,3,5.0,145.35,138.08,88.24,49.84,Bank Transfer,Returning,21.0,Male,5.0,5.0
ORD102356,2023-10-28,Central,Store_14,Home & Living,325.15,1,5.0,325.15,308.89,230.43,78.46,Credit Card,Returning,58.0,Male,3.8,5.0
ORD102797,2024-02-19,North,Store_07,Electronics,986.26,1,5.0,986.26,936.95,552.52,384.43,Credit Card,VIP,48.0,Female,4.4,1.0
ORD104087,2024-11-09,East,Store_09,Groceries,50.21,2,0.0,160.67,160.67,88.34,72.33,Debit Card,Returning,29.0,Female,4.0,1.0
ORD101622,2024-11-05,East,Store_12,Sports,171.33,1,10.0,274.13,246.72,157.4,89.32,Debit Card,VIP,,Female,4.0,3.0
ORD102520,2023-11-20,South,Store_18,Electronics,960.48,1,0.0,1536.77,1536.77,721.03,815.74,Cash,VIP,27.0,Male,4.3,0.0
